reviewed_at_utc,replicate,model,stage,instance_id,chain_id,run_json,gold_file,evaluation_unit,review1_pass,review2_pass,two_review_adoptable,gold_step_count,candidate_step_count,recall_hits,recall_total,recall,precision_hits,precision_total,precision,behavior_sequence_order_hits,behavior_sequence_order_total,behavior_sequence_order,reviewer_a_source,reviewer_b_source,review_summary,dataset_label,stage_label,chain_type,framework_group,expected_behavior_category,evaluable_chain
2026-06-13T08:35:29.698871+00:00,replicate_02,gpt-5.4-mini,stage3,chain_10_e07_discord_run_key_registry_chain_stage3,chain_10_e07_discord_run_key_registry_chain,,,behavior_plus_evidence_step,True,True,True,3,3,1,3,0.3333333333333333,1,3,0.3333333333333333,1,3,0.3333333333333333,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_e61_tiebreak_batch_20260613T081115Z_2.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_f61_tiebreak_batch_20260613T081115Z_2.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,discord_run_key_registry_chain,persistence_registry_run_key,discord_run_key_registry_chain,True
2026-06-13T08:20:03.399645+00:00,replicate_02,gpt-5.4-mini,stage3,chain_11_e07_sublime_python_script_execution_chain_stage3,chain_11_e07_sublime_python_script_execution_chain,,,behavior_plus_evidence_step,True,True,True,6,3,2,6,0.3333333333333333,2,3,0.6666666666666666,2,6,0.3333333333333333,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a61_batch_20260613T081115Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b61_batch_20260613T081115Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,sublime_python_script_execution_chain,script_execution_chain,sublime_python_script_execution_chain,True
2026-06-13T08:43:19.281237+00:00,replicate_02,gpt-5.4-mini,stage3,chain_12_e08_python_simplehttpserver_network_chain_stage3,chain_12_e08_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a62_batch_20260613T083558Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b62_batch_20260613T083558Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T08:43:19.281237+00:00,replicate_02,gpt-5.4-mini,stage3,chain_13_e09_dns_packet_capture_batch_chain_stage3,chain_13_e09_dns_packet_capture_batch_chain,,,behavior_plus_evidence_step,True,True,True,5,3,0,5,0.0,0,3,0.0,0,5,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a62_batch_20260613T083558Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b62_batch_20260613T083558Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T08:43:19.281237+00:00,replicate_02,gpt-5.4-mini,stage3,chain_14_e09_python_simplehttpserver_network_chain_stage3,chain_14_e09_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,8,0,2,0.0,0,8,0.0,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a62_batch_20260613T083558Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b62_batch_20260613T083558Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T08:56:08.155677+00:00,replicate_02,gpt-5.4-mini,stage3,chain_15_e10_python_simplehttpserver_network_chain_stage3,chain_15_e10_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,3,1,2,0.5,1,3,0.3333333333333333,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a63_batch_20260613T084857Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b63_batch_20260613T084857Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T08:56:08.155677+00:00,replicate_02,gpt-5.4-mini,stage3,chain_16_e11_python_simplehttpserver_network_chain_stage3,chain_16_e11_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,2,2,2,1.0,2,2,1.0,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a63_batch_20260613T084857Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b63_batch_20260613T084857Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T08:56:08.155677+00:00,replicate_02,gpt-5.4-mini,stage3,chain_17_e12_python_simplehttpserver_network_chain_stage3,chain_17_e12_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,2,2,2,1.0,2,2,1.0,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a63_batch_20260613T084857Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b63_batch_20260613T084857Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T09:12:22.365023+00:00,replicate_02,gpt-5.4-mini,stage3,chain_18_e13_dns_packet_capture_batch_chain_stage3,chain_18_e13_dns_packet_capture_batch_chain,,,behavior_plus_evidence_step,True,True,True,2,3,1,2,0.5,1,3,0.3333333333333333,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c64_conflicts_batch_20260613T085640Z_3.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d64_conflicts_batch_20260613T085640Z_3.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T09:06:59.824948+00:00,replicate_02,gpt-5.4-mini,stage3,chain_19_e13_python_simplehttpserver_network_chain_stage3,chain_19_e13_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,1,1,2,0.5,1,1,1.0,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a64_batch_20260613T085640Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b64_batch_20260613T085640Z_8.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T09:14:35.824404+00:00,replicate_02,gpt-5.4-mini,stage3,chain_21_e15_python_simplehttpserver_network_chain_stage3,chain_21_e15_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,2,2,2,1.0,2,2,1.0,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a65_batch_20260613T090817Z_5.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b65_batch_20260613T090817Z_5.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T09:17:41.127915+00:00,replicate_02,gpt-5.4-mini,stage3,chain_22_e16_python_simplehttpserver_network_chain_stage3,chain_22_e16_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,1,1,2,0.5,1,1,1.0,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c65_conflict_batch_20260613T091505Z_1.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d65_conflict_batch_20260613T091505Z_1.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T09:21:24.568339+00:00,replicate_02,gpt-5.4-mini,stage3,chain_23_e17_python_simplehttpserver_network_chain_stage3,chain_23_e17_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,2,2,2,1.0,2,2,1.0,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a66_batch_20260613T091505Z_7.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b66_batch_20260613T091505Z_7.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T09:26:03.051438+00:00,replicate_02,gpt-5.4-mini,stage3,chain_24_e18_cmdexe_other_chain_stage3,chain_24_e18_cmdexe_other_chain,,,behavior_plus_evidence_step,True,True,True,3,3,0,3,0.0,0,3,0.0,0,3,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c66_conflicts_batch_20260613T092148Z_2.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d66_conflicts_batch_20260613T092148Z_2.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,cmdexe_other_chain,command_shell_execution,cmdexe_other_chain,True
2026-06-13T09:31:45.952965+00:00,replicate_02,gpt-5.4-mini,stage3,chain_25_e18_dns_packet_capture_batch_chain_stage3,chain_25_e18_dns_packet_capture_batch_chain,,,behavior_plus_evidence_step,True,True,True,3,3,0,3,0.0,0,3,0.0,0,3,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c67_conflict_batch_20260613T092148Z_1.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d67_conflict_batch_20260613T092148Z_1.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T09:27:49.869656+00:00,replicate_02,gpt-5.4-mini,stage3,chain_26_e18_python_simplehttpserver_network_chain_stage3,chain_26_e18_python_simplehttpserver_network_chain,,,behavior_plus_evidence_step,True,True,True,2,4,0,2,0.0,0,4,0.0,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a67_batch_20260613T092148Z_4.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b67_batch_20260613T092148Z_4.jsonl,,gpt-5.4-mini_2complete_reps,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_01_e01_dns_packet_capture_batch_chain_stage1,chain_01_e01_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_01_e01_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,0,0,3,0.0,0,0,,0,3,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_02_e01_python_simplehttpserver_network_chain_stage1,chain_02_e01_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_02_e01_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_04_e03_dns_packet_capture_batch_chain_stage1,chain_04_e03_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_04_e03_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_05_e03_python_simplehttpserver_network_chain_stage1,chain_05_e03_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_05_e03_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_06_e04_python_simplehttpserver_network_chain_stage1,chain_06_e04_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_06_e04_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_07_e05_sublime_python_script_execution_chain_stage1,chain_07_e05_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_07_e05_sublime_python_script_execution_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,10,0,0,10,0.0,0,0,,0,10,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,sublime_python_script_execution_chain,script_execution_chain,sublime_python_script_execution_chain,True
2026-06-13T15:27:36.284548+00:00,replicate_01,gpt-5.5,stage1,chain_09_e07_cmdexe_other_chain_stage1,chain_09_e07_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_09_e07_cmdexe_other_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152309Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152309Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,cmdexe_other_chain,command_shell_execution,cmdexe_other_chain,True
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_10_e07_discord_run_key_registry_chain_stage1,chain_10_e07_discord_run_key_registry_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_10_e07_discord_run_key_registry_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,0,0,3,0.0,0,0,,0,3,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,discord_run_key_registry_chain,persistence_registry_run_key,discord_run_key_registry_chain,True
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_11_e07_sublime_python_script_execution_chain_stage1,chain_11_e07_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_11_e07_sublime_python_script_execution_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,6,0,0,6,0.0,0,0,,0,6,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,sublime_python_script_execution_chain,script_execution_chain,sublime_python_script_execution_chain,True
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_12_e08_python_simplehttpserver_network_chain_stage1,chain_12_e08_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_12_e08_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_13_e09_dns_packet_capture_batch_chain_stage1,chain_13_e09_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_13_e09_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,5,0,0,5,0.0,0,0,,0,5,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_14_e09_python_simplehttpserver_network_chain_stage1,chain_14_e09_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_14_e09_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_15_e10_python_simplehttpserver_network_chain_stage1,chain_15_e10_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_15_e10_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:31:11.450187+00:00,replicate_01,gpt-5.5,stage1,chain_16_e11_python_simplehttpserver_network_chain_stage1,chain_16_e11_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_16_e11_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T152736Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T152736Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T15:34:26.972241+00:00,replicate_01,gpt-5.5,stage1,chain_17_e12_python_simplehttpserver_network_chain_stage1,chain_17_e12_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage1/chain_17_e12_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_a_batch_20260613T153111Z_20.jsonl,data/current_experiment/scores/formal_23_chain_gpt55_low_3rep_20260613/reviewer_outputs/reviewer_b_batch_20260613T153111Z_20.jsonl,run_jsonのtop-level output_textがJSONとして不正でcode_stepsを読めないため、採点方針どおりcandidate_step_count=0。採用可能なbehavior_plus_evidence_stepなし。,gpt-5.5_low_1complete_rep,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
