path,folder,run_id,model,status,error_type,input_tokens,output_tokens,cached_input_tokens,mtime
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T075122Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.4-mini_official\run.json,20260613T075122Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.4-mini_official,20260613T075122Z_chain_11_e07_sublime_python_script_execution_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8141,3525,0,1781337301.5290015
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T075511Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T075511Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T075511Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8860,3258,0,1781337364.9207902
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T075615Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T075615Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T075615Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7522,2493,0,1781337825.2375228
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080055Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T080055Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T080055Z_chain_12_e08_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7320,2053,0,1781337856.4328406
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080351Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260613T080351Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260613T080351Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9430,2294,0,1781337910.345272
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080424Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260613T080424Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260613T080424Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8400,3124,0,1781337963.4487965
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080517Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260613T080517Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260613T080517Z_chain_13_e09_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7899,3402,0,1781337996.7313883
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080612Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T080612Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T080612Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8744,2396,0,1781338056.822595
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080641Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T080641Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T080641Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8293,4105,0,1781338059.1108122
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080725Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_claude-sonnet-4-6_official\run.json,20260613T080725Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_claude-sonnet-4-6_official,20260613T080725Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_claude-sonnet-4-6_official,claude-sonnet-4-6,no_usage,,0,0,0,1781338055.6413758
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080741Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T080741Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T080741Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8123,4590,0,1781338337.4595387
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T080744Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T080744Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T080744Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8011,1001,0,1781338208.5746894
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081011Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T081011Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T081011Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,13566,3279,0,1781338379.628736
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081222Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T081222Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T081222Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,14196,3340,0,1781338504.2487345
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081309Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T081309Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T081309Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,14209,3154,0,1781338527.7254548
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081507Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T081507Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T081507Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7726,2469,0,1781338559.7904382
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081530Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T081530Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T081530Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7520,2091,0,1781338603.0772755
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081603Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T081603Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T081603Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9350,2927,0,1781338636.1284904
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081647Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T081647Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T081647Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,14642,2727,0,1781339688.0055635
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081720Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T081720Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T081720Z_chain_17_e12_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7499,2277,0,1781338716.8326147
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081840Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260613T081840Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260613T081840Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9056,2216,0,1781338763.4557204
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T081926Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260613T081926Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260613T081926Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7947,3260,0,1781338836.5966966
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T082040Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260613T082040Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260613T082040Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7441,2480,0,1781338919.122678
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T082202Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T082202Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T082202Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8849,2814,0,1781338972.2740674
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T082255Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T082255Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T082255Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7425,1793,0,1781339032.7083442
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T082355Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T082355Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T082355Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8106,2055,0,1781339096.9070227
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T082500Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T082500Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T082500Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,7244,656,0,1781339128.2889664
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T082531Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T082531Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T082531Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8674,2411,0,1781339386.5883317
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T082952Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T082952Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T082952Z_chain_21_e15_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7421,2252,0,1781339466.9925358
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083110Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T083110Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T083110Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8659,2958,0,1781339525.1251106
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083209Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T083209Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T083209Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,8150,2906,0,1781339599.1468024
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083322Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T083322Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T083322Z_chain_22_e16_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7355,1443,0,1781339674.7648692
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083439Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T083439Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T083439Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9107,2273,0,1781339729.0516274
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083454Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T083454Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T083454Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,7441,2261,0,1781339878.163695
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083532Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T083532Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T083532Z_chain_23_e17_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,7297,2026,0,1781339801.4371245
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083645Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official\run.json,20260613T083645Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official,20260613T083645Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,10179,2832,0,1781339861.3896103
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083744Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official\run.json,20260613T083744Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,20260613T083744Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,25273,5273,0,1781340212.0648158
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T083801Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official\run.json,20260613T083801Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official,20260613T083801Z_chain_24_e18_cmdexe_other_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,8437,3692,0,1781340247.0030863
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T084335Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official\run.json,20260613T084335Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,20260613T084335Z_chain_25_e18_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,9561,3576,0,1781340294.5415173
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T084411Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official\run.json,20260613T084411Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,20260613T084411Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,14748,5345,0,1781340661.646387
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T084458Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official\run.json,20260613T084458Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,20260613T084458Z_chain_25_e18_dns_packet_capture_batch_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,14383,3553,0,1781340573.4062874
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T084937Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official\run.json,20260613T084937Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,20260613T084937Z_chain_26_e18_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,gpt-5.4-mini,success,,8519,2967,0,1781340614.636702
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T085017Z_chain_26_e18_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official\run.json,20260613T085017Z_chain_26_e18_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,20260613T085017Z_chain_26_e18_python_simplehttpserver_network_chain_stage2_gpt-5.4-mini_official,gpt-5.4-mini,success,,15730,3622,0,1781340849.5407915
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T085104Z_chain_26_e18_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official\run.json,20260613T085104Z_chain_26_e18_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,20260613T085104Z_chain_26_e18_python_simplehttpserver_network_chain_stage3_gpt-5.4-mini_official,gpt-5.4-mini,success,,13699,3685,0,1781340790.4976723
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-5.5_official\run.json,20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,gpt-5.5,error,BadRequestError,0,0,0,1781354745.9024377
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-5.5_official\run.json,20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,gpt-5.5,error,BadRequestError,0,0,0,1781354745.9184375
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-5.5_official\run.json,20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,20260613T124539Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,gpt-5.5,error,BadRequestError,0,0,0,1781354754.0943344
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124539Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T124539Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T124539Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,error,BadRequestError,0,0,0,1781354745.8099167
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-5.5_official\run.json,20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,gpt-5.5,success,,39138,15602,0,1781355569.0655653
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-5.5_official\run.json,20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,gpt-5.5,success,,41151,16868,0,1781355435.8819714
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-5.5_official\run.json,20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,20260613T124649Z_chain_01_e01_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,gpt-5.5,success,,24320,12080,0,1781355306.771184
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T124649Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T124649Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T124649Z_chain_02_e01_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,22002,12840,0,1781355387.5845091
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T125508Z_chain_02_e01_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T125508Z_chain_02_e01_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T125508Z_chain_02_e01_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,34137,15611,0,1781355995.1434665
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T125629Z_chain_02_e01_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T125629Z_chain_02_e01_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T125629Z_chain_02_e01_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,68544,18554,0,1781356850.2140937
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T125717Z_chain_04_e03_dns_packet_capture_batch_chain_stage1_gpt-5.5_official\run.json,20260613T125717Z_chain_04_e03_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,20260613T125717Z_chain_04_e03_dns_packet_capture_batch_chain_stage1_gpt-5.5_official,gpt-5.5,success,,28927,12866,0,1781355890.743981
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T125930Z_chain_04_e03_dns_packet_capture_batch_chain_stage2_gpt-5.5_official\run.json,20260613T125930Z_chain_04_e03_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,20260613T125930Z_chain_04_e03_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,gpt-5.5,success,,24826,10213,0,1781356118.9767165
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T130452Z_chain_04_e03_dns_packet_capture_batch_chain_stage3_gpt-5.5_official\run.json,20260613T130452Z_chain_04_e03_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,20260613T130452Z_chain_04_e03_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,gpt-5.5,success,,30919,13521,0,1781356547.776791
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T130636Z_chain_05_e03_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T130636Z_chain_05_e03_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T130636Z_chain_05_e03_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,15010,7693,0,1781356405.1145794
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T130840Z_chain_05_e03_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T130840Z_chain_05_e03_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T130840Z_chain_05_e03_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,22220,8116,0,1781356563.977749
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T131326Z_chain_05_e03_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T131326Z_chain_05_e03_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T131326Z_chain_05_e03_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,23767,10545,0,1781356903.6986508
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T131549Z_chain_06_e04_python_simplehttpserver_network_chain_stage1_gpt-5.5_official\run.json,20260613T131549Z_chain_06_e04_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,20260613T131549Z_chain_06_e04_python_simplehttpserver_network_chain_stage1_gpt-5.5_official,gpt-5.5,success,,25447,7837,0,1781356857.0085697
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T131605Z_chain_06_e04_python_simplehttpserver_network_chain_stage2_gpt-5.5_official\run.json,20260613T131605Z_chain_06_e04_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20260613T131605Z_chain_06_e04_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,gpt-5.5,success,,25330,7440,0,1781356926.2908616
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T132052Z_chain_06_e04_python_simplehttpserver_network_chain_stage3_gpt-5.5_official\run.json,20260613T132052Z_chain_06_e04_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,20260613T132052Z_chain_06_e04_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,gpt-5.5,success,,27952,8134,0,1781357334.0396361
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T132059Z_chain_07_e05_sublime_python_script_execution_chain_stage1_gpt-5.5_official\run.json,20260613T132059Z_chain_07_e05_sublime_python_script_execution_chain_stage1_gpt-5.5_official,20260613T132059Z_chain_07_e05_sublime_python_script_execution_chain_stage1_gpt-5.5_official,gpt-5.5,success,,59554,12148,0,1781357819.7279835
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T132145Z_chain_07_e05_sublime_python_script_execution_chain_stage2_gpt-5.5_official\run.json,20260613T132145Z_chain_07_e05_sublime_python_script_execution_chain_stage2_gpt-5.5_official,20260613T132145Z_chain_07_e05_sublime_python_script_execution_chain_stage2_gpt-5.5_official,gpt-5.5,success,,26485,13451,0,1781357662.5766509
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T132208Z_chain_07_e05_sublime_python_script_execution_chain_stage3_gpt-5.5_official\run.json,20260613T132208Z_chain_07_e05_sublime_python_script_execution_chain_stage3_gpt-5.5_official,20260613T132208Z_chain_07_e05_sublime_python_script_execution_chain_stage3_gpt-5.5_official,gpt-5.5,success,,30743,15864,0,1781357542.4121554
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T132855Z_chain_09_e07_cmdexe_other_chain_stage1_gpt-5.5_official\run.json,20260613T132855Z_chain_09_e07_cmdexe_other_chain_stage1_gpt-5.5_official,20260613T132855Z_chain_09_e07_cmdexe_other_chain_stage1_gpt-5.5_official,gpt-5.5,success,,52801,16501,0,1781358302.4699059
data\current_experiment\runs\clouseau_reconstruction_outputs\20260613T133223Z_chain_09_e07_cmdexe_other_chain_stage2_gpt-5.5_official\run.json,20260613T133223Z_chain_09_e07_cmdexe_other_chain_stage2_gpt-5.5_official,20260613T133223Z_chain_09_e07_cmdexe_other_chain_stage2_gpt-5.5_official,gpt-5.5,success,,20055,12008,0,1781358002.3118916
